campaign_id,customer_id,acquisition_channel,campaign_name,campaign_cost,conversion_status
1016,35054,Referral,Streamlined object-oriented approach,2024.84,Converted
1017,49361,Referral,Implemented high-level challenge,3082.38,Not Converted
1018,7837,Instagram Ads,Grass-roots executive service-desk,1833.72,Converted
1019,15093,Instagram Ads,Monitored leadingedge success,204.61,Not Converted
1020,3475,Organic Search,Visionary zero tolerance migration,1378.99,Converted
1021,49989,Instagram Ads,Multi-lateral mission-critical knowledge user,1581.06,Not Converted
1022,41318,Instagram Ads,Managed attitude-oriented encoding,1292.6,Converted
1023,21564,Instagram Ads,Future-proofed analyzing process improvement,2815.99,Not Converted
1024,29736,Instagram Ads,Exclusive analyzing productivity,4176.28,Not Converted
1025,45734,YouTube Ads,Devolved 4thgeneration artificial intelligence,2833.34,Not Converted
1026,313,Organic Search,Assimilated directional migration,3859.08,Not Converted
1027,5639,Organic Search,Exclusive optimal open architecture,3354.24,Not Converted
1028,48743,Referral,Diverse optimal info-mediaries,1926.47,Converted
1029,24101,Google Ads,Adaptive context-sensitive installation,2500.42,Not Converted
1030,40869,Organic Search,Ameliorated multi-tasking secured line,1086.63,Not Converted
1031,763,LinkedIn Ads,Versatile homogeneous knowledgebase,2749.62,Not Converted
1032,15911,YouTube Ads,Focused eco-centric analyzer,4741.83,Converted
1033,3155,YouTube Ads,Vision-oriented attitude-oriented secured line,4430.18,Not Converted
1034,17215,Referral,Reduced responsive ability,594.77,Not Converted
1035,4075,Referral,Organized local extranet,4957.47,Converted
1036,3746,Referral,Object-based disintermediate ability,1718.44,Converted
1037,45373,Google Ads,Phased reciprocal Local Area Network,3520.68,Not Converted
1038,2129,Instagram Ads,Exclusive solution-oriented functionalities,3896.06,Converted
1039,21946,Organic Search,Reduced needs-based parallelism,867.54,Not Converted
1040,16854,YouTube Ads,Team-oriented composite productivity,600.92,Converted
1041,7108,Referral,Customizable regional budgetary management,2639.37,Converted
1042,19086,Organic Search,Function-based global infrastructure,3468.26,Converted
1043,36217,LinkedIn Ads,Adaptive attitude-oriented database,1601.49,Converted
1044,33040,Organic Search,Proactive interactive contingency,2855.69,Not Converted
1045,34920,Google Ads,Versatile homogeneous matrices,4348.34,Not Converted
1046,33126,Referral,Re-engineered 24/7 migration,4382.19,Converted
1047,25353,Organic Search,Centralized homogeneous capability,4905.96,Not Converted
1048,47531,Referral,Multi-channeled background Graphic Interface,2226.9,Converted
1049,14730,Referral,Multi-lateral homogeneous protocol,418.89,Converted
1050,11694,LinkedIn Ads,Optimized client-driven strategy,4677.8,Not Converted
1051,32288,Referral,Integrated dynamic throughput,3750.46,Not Converted
1052,6546,LinkedIn Ads,De-engineered asymmetric website,1494.04,Converted
1053,38639,Organic Search,Phased actuating orchestration,4696.52,Not Converted
1054,12401,YouTube Ads,Organized analyzing artificial intelligence,4124.51,Converted
1055,21316,Organic Search,Front-line content-based data-warehouse,1045.3,Not Converted
1056,26720,Referral,Reverse-engineered neutral solution,1688.72,Converted
1057,22189,YouTube Ads,Centralized responsive installation,3351.28,Converted
1058,41708,Organic Search,Optional system-worthy time-frame,4688.93,Not Converted
1059,7329,Google Ads,Decentralized discrete service-desk,3295.29,Not Converted
1060,20358,Referral,Pre-emptive systemic orchestration,3674.96,Not Converted
1061,12429,Organic Search,Synergized mobile concept,3793.18,Converted
1062,32763,YouTube Ads,Proactive empowering secured line,2937.89,Converted
1063,37844,Referral,Customizable secondary process improvement,634.54,Converted
1064,23546,Instagram Ads,Adaptive non-volatile moderator,4726.42,Not Converted
1065,19918,Organic Search,Synchronized content-based alliance,2136.79,Not Converted
1066,48635,YouTube Ads,User-centric leadingedge moderator,3672.43,Not Converted
1067,17394,Instagram Ads,Re-engineered composite implementation,3347.06,Converted
1068,41742,LinkedIn Ads,Ergonomic web-enabled ability,4956.39,Not Converted
1069,30924,Referral,Networked needs-based concept,2313.32,Not Converted
1070,29074,Referral,Re-contextualized asymmetric strategy,3621.91,Converted
1071,12264,LinkedIn Ads,Multi-lateral encompassing encryption,4484.2,Converted
1072,12399,Organic Search,Networked value-added analyzer,3054.22,Not Converted
1073,29052,Instagram Ads,De-engineered national attitude,4827.47,Converted
1074,21087,Instagram Ads,Profound incremental leverage,222.66,Not Converted
1075,5580,Instagram Ads,Object-based content-based product,4948.3,Converted
1076,37953,YouTube Ads,Programmable upward-trending migration,2889.74,Not Converted
1077,28600,Google Ads,Universal methodical hub,2054.77,Not Converted
1078,3453,Organic Search,Customer-focused directional knowledge user,1694.3,Not Converted
1079,22520,LinkedIn Ads,Focused uniform forecast,464.91,Not Converted
1080,1748,Google Ads,Reactive human-resource portal,366.7,Converted
1081,23812,Referral,Phased 24hour matrices,2451.65,Not Converted
1082,11741,Referral,Ergonomic composite framework,1516.1,Converted
1083,26114,Instagram Ads,Cloned non-volatile customer loyalty,126.04,Not Converted
1084,1085,Instagram Ads,Enhanced grid-enabled product,2365.44,Not Converted
1085,1970,LinkedIn Ads,Compatible stable leverage,2443.99,Converted
1086,13144,Google Ads,Fundamental radical hardware,3868.83,Converted
1087,35935,LinkedIn Ads,Reactive eco-centric functionalities,3647.48,Converted
1088,5999,YouTube Ads,Customer-focused global hub,1029.55,Not Converted
1089,42484,Google Ads,Progressive discrete info-mediaries,2540.47,Converted
1090,26711,Referral,Persevering tertiary open architecture,1178.99,Converted
1091,13202,Instagram Ads,Reverse-engineered asymmetric encoding,2821.29,Converted
1092,43006,LinkedIn Ads,Visionary hybrid concept,933.84,Converted
1093,31643,YouTube Ads,Fundamental analyzing forecast,4795.83,Not Converted
1094,21659,YouTube Ads,Robust local installation,4538.05,Not Converted
1095,5382,Instagram Ads,Innovative bifurcated data-warehouse,656.32,Not Converted
1096,11386,Google Ads,Focused maximized open system,1965.84,Not Converted
1097,10223,Organic Search,Pre-emptive empowering data-warehouse,2524.65,Converted
1098,26136,Google Ads,Object-based grid-enabled open system,644.49,Not Converted
1099,4599,YouTube Ads,Extended maximized algorithm,2505.08,Not Converted
1100,43929,YouTube Ads,Grass-roots grid-enabled process improvement,3687.8,Not Converted
1101,29924,Google Ads,Exclusive attitude-oriented instruction set,567.43,Converted
1102,43643,Instagram Ads,Horizontal homogeneous protocol,4263.73,Not Converted
1103,20733,Google Ads,Extended zero tolerance projection,4095.66,Not Converted
1104,5625,YouTube Ads,Managed 6thgeneration process improvement,2555.26,Not Converted
1105,19888,Google Ads,Front-line eco-centric Graphical User Interface,886.55,Converted
1106,47766,Referral,Adaptive directional intranet,4478.67,Not Converted
1107,32732,Instagram Ads,Automated content-based extranet,1680.85,Not Converted
1108,38061,YouTube Ads,Customer-focused background approach,1994.96,Converted
1109,33607,LinkedIn Ads,Visionary real-time alliance,352.1,Not Converted
1110,30497,LinkedIn Ads,Compatible even-keeled service-desk,3236.21,Converted
1111,26469,Referral,Profit-focused demand-driven adapter,1699.22,Converted
1112,18083,LinkedIn Ads,User-centric even-keeled groupware,4674.0,Not Converted
1113,38026,LinkedIn Ads,Advanced intangible solution,4933.46,Converted
1114,24866,Google Ads,Visionary optimal complexity,1017.48,Not Converted
1115,14158,Organic Search,Adaptive mission-critical access,425.05,Not Converted
1116,21686,Referral,Decentralized coherent encryption,1607.98,Not Converted
1117,13318,Organic Search,Extended global focus group,1207.83,Converted
1118,25109,Instagram Ads,Multi-layered cohesive attitude,344.01,Converted
1119,41746,Instagram Ads,Persistent bandwidth-monitored encoding,2807.02,Not Converted
1120,48217,YouTube Ads,Quality-focused fresh-thinking toolset,2706.01,Not Converted
1121,28164,YouTube Ads,Configurable client-server workforce,2302.46,Converted
1122,5666,Google Ads,Enterprise-wide coherent moratorium,664.84,Not Converted
1123,16265,LinkedIn Ads,Fully-configurable fresh-thinking access,863.75,Not Converted
1124,42187,LinkedIn Ads,Integrated client-server installation,4446.49,Converted
1125,4510,Instagram Ads,Robust fresh-thinking framework,3424.46,Converted
1126,40268,Organic Search,Re-contextualized didactic synergy,2480.07,Not Converted
1127,27271,Referral,Synchronized interactive pricing structure,941.42,Not Converted
1128,13335,Instagram Ads,Automated bifurcated monitoring,4548.57,Converted
1129,21255,YouTube Ads,Automated multi-state support,955.66,Not Converted
1130,13054,Organic Search,Quality-focused contextually-based service-desk,995.23,Not Converted
1131,48096,Referral,Innovative human-resource Internet solution,4291.85,Converted
1132,11414,Organic Search,Monitored interactive approach,2121.5,Not Converted
1133,25069,Instagram Ads,Enterprise-wide leadingedge superstructure,3428.57,Converted
1134,29905,Referral,Organic local analyzer,977.09,Converted
1135,31822,YouTube Ads,Visionary mobile success,4189.67,Converted
1136,43432,Organic Search,Decentralized neutral parallelism,1699.77,Not Converted
1137,47280,Referral,Balanced mobile alliance,965.52,Converted
1138,31499,YouTube Ads,Front-line dynamic service-desk,1415.13,Converted
1139,33114,Google Ads,Cloned value-added system engine,908.34,Not Converted
1140,31077,YouTube Ads,Centralized coherent product,751.83,Converted
1141,31481,YouTube Ads,Fundamental zero-defect toolset,4103.01,Converted
1142,16043,Organic Search,Centralized human-resource core,1825.01,Converted
1143,6737,Google Ads,Realigned dedicated access,3310.65,Not Converted
1144,21874,Google Ads,Sharable maximized solution,1961.25,Not Converted
1145,26049,Organic Search,Seamless disintermediate pricing structure,1548.07,Not Converted
1146,5918,LinkedIn Ads,Balanced web-enabled structure,407.66,Converted
1147,5436,Referral,Realigned 24/7 data-warehouse,2493.55,Converted
1148,42748,Google Ads,Cross-platform real-time application,3597.13,Not Converted
1149,20684,LinkedIn Ads,Ameliorated neutral attitude,2226.29,Converted
1150,39993,Referral,Operative maximized Graphical User Interface,1330.56,Not Converted
1151,26087,Instagram Ads,Organic object-oriented budgetary management,3490.88,Not Converted
1152,27480,Instagram Ads,Devolved foreground frame,4060.99,Not Converted
1153,28258,Referral,Customizable mobile time-frame,1577.99,Not Converted
1154,18241,Instagram Ads,Universal scalable software,694.19,Not Converted
1155,17051,Google Ads,Integrated 3rdgeneration methodology,4982.67,Converted
1156,29302,Referral,Expanded secondary budgetary management,347.18,Converted
1157,33981,YouTube Ads,Decentralized actuating function,1780.79,Converted
1158,32041,LinkedIn Ads,Quality-focused contextually-based productivity,322.16,Converted
1159,30081,Organic Search,Customizable 4thgeneration Graphic Interface,4347.29,Not Converted
1160,45043,YouTube Ads,Multi-channeled directional help-desk,1936.91,Not Converted
1161,15058,Google Ads,Exclusive bifurcated core,893.91,Converted
1162,27817,LinkedIn Ads,Innovative 24/7 open architecture,3978.87,Converted
1163,34972,YouTube Ads,Decentralized user-facing open architecture,4904.17,Converted
1164,22874,Referral,Ameliorated 6thgeneration access,3358.02,Not Converted
1165,28388,Organic Search,Polarized cohesive neural-net,1863.69,Converted
1166,33773,LinkedIn Ads,Integrated eco-centric support,1252.3,Not Converted
1167,4786,LinkedIn Ads,Face-to-face high-level info-mediaries,4042.3,Converted
1168,47875,Google Ads,Progressive responsive database,4254.83,Converted
1169,23059,Organic Search,Re-engineered actuating core,2594.93,Converted
1170,36233,Google Ads,Innovative mission-critical circuit,2331.99,Converted
1171,36268,Referral,Down-sized stable migration,3876.16,Converted
1172,3751,Instagram Ads,Advanced user-facing instruction set,2983.69,Not Converted
1173,28712,Instagram Ads,Grass-roots zero administration moratorium,4981.55,Converted
1174,21842,Referral,Monitored attitude-oriented secured line,1549.66,Converted
1175,1570,Organic Search,Open-source dynamic installation,2134.42,Converted
1176,20595,Google Ads,Enterprise-wide intangible superstructure,4461.4,Converted
1177,40739,Google Ads,Exclusive full-range algorithm,4854.86,Not Converted
1178,12496,YouTube Ads,Synergized transitional ability,1812.5,Not Converted
1179,43525,Instagram Ads,Customer-focused exuding middleware,1648.96,Not Converted
1180,29843,YouTube Ads,Enhanced impactful info-mediaries,4939.0,Not Converted
1181,34889,LinkedIn Ads,Extended didactic success,3226.76,Not Converted
1182,46561,YouTube Ads,Proactive explicit website,4361.03,Converted
1183,2926,Google Ads,Public-key homogeneous parallelism,1255.23,Not Converted
1184,29575,Organic Search,Intuitive explicit complexity,1007.02,Converted
1185,41570,Organic Search,Object-based stable Graphic Interface,4498.54,Converted
1186,7335,YouTube Ads,Versatile next generation moratorium,279.98,Converted
1187,22592,YouTube Ads,Ameliorated bi-directional conglomeration,3009.67,Not Converted
1188,31774,LinkedIn Ads,Streamlined human-resource capacity,3441.15,Not Converted
1189,4512,Organic Search,Cloned background budgetary management,1559.11,Converted
1190,16309,Referral,Function-based attitude-oriented instruction set,2003.05,Converted
1191,11174,YouTube Ads,Switchable client-server migration,2358.82,Not Converted
1192,2233,Organic Search,Visionary interactive encryption,420.23,Converted
1193,31205,LinkedIn Ads,Future-proofed systemic adapter,681.98,Converted
1194,22248,LinkedIn Ads,Networked radical capacity,4083.93,Not Converted
1195,34433,LinkedIn Ads,Secured heuristic moratorium,1122.15,Not Converted
1196,38727,Referral,Team-oriented high-level database,1685.59,Not Converted
1197,10904,Google Ads,Balanced global forecast,2612.88,Converted
1198,31320,Organic Search,Automated optimal encoding,864.79,Not Converted
1199,15298,Referral,Enhanced holistic pricing structure,4867.25,Converted
1200,38530,Organic Search,Automated zero-defect parallelism,3217.24,Not Converted
1201,6223,Instagram Ads,Reverse-engineered 5thgeneration workforce,3409.45,Not Converted
